image,xmin,ymin,xmax,ymax,name,class
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164548-000065F_10.JPG,688,859,733,933,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164548-000065F_11.JPG,245,834,285,955,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164548-000065F_11.JPG,1781,327,1898,443,3.25,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164548-000065F_12.JPG,1425,730,1495,796,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164548-000065F_13.JPG,1970,337,2145,545,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164548-000065F_14.JPG,1544,697,1606,790,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164548-000065F_15.JPG,2054,370,2237,619,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164548-000065F_16.JPG,1524,605,1610,718,5.43,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164548-000065F_16.JPG,1538,711,1614,789,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164548-000065F_17.JPG,1770,310,1949,520,5.43,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164548-000065F_17.JPG,1824,523,1960,673,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_1.JPG,1577,748,1646,811,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_1.JPG,1580,808,1649,840,7.2.1,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_1.JPG,1402,759,1455,808,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_2.JPG,2124,543,2267,695,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_2.JPG,2136,686,2276,776,7.2.1,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_2.JPG,1492,702,1568,780,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_2.JPG,1446,757,1488,821,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_3.JPG,1764,466,1945,647,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_3.JPG,1542,688,1609,784,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_4.JPG,1791,498,1922,691,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_5.JPG,1517,643,1589,744,5.43,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_5.JPG,1529,743,1590,813,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_6.JPG,1812,356,1975,582,5.43,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_6.JPG,1867,581,1985,744,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_7.JPG,1427,756,1487,817,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_7.JPG,889,753,942,809,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_8.JPG,392,561,489,692,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_8.JPG,1709,518,1871,678,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_9.JPG,1444,646,1497,730,5.43,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-164848-000066F_10.JPG,1703,220,1874,432,5.43,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-165148-000067F_1.JPG,2130,356,2262,576,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-165148-000067F_1.JPG,1589,734,1638,790,3.25,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-165148-000067F_2.JPG,1857,658,1952,769,3.25,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-165148-000067F_3.JPG,1474,761,1546,829,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-165148-000067F_4.JPG,2099,378,2329,643,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-165148-000067F_5.JPG,1466,744,1530,806,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-165148-000067F_6.JPG,1855,424,2022,626,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-165148-000067F_7.JPG,1513,703,1597,787,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-165148-000067F_7.JPG,763,687,835,765,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-165148-000067F_8.JPG,1799,502,1978,683,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-165148-000067F_8.JPG,364,522,465,666,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-171934-000068F_1.JPG,1657,483,1754,569,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-171934-000068F_2.JPG,2075,138,2225,292,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-171934-000068F_3.JPG,1694,473,1813,588,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-171934-000068F_3.JPG,1715,580,1828,681,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-171934-000068F_4.JPG,2075,150,2244,339,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-171934-000068F_4.JPG,2130,335,2288,495,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-171934-000068F_5.JPG,1705,680,1768,738,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-171934-000068F_6.JPG,2125,468,2212,581,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-171934-000068F_6.JPG,2135,571,2218,637,7.2.1,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-171934-000068F_7.JPG,1490,675,1564,754,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-171934-000068F_8.JPG,1779,442,1929,600,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-171934-000068F_8.JPG,1555,559,1668,662,5.46,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-171934-000068F_9.JPG,1694,598,1778,713,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-171934-000068F_10.JPG,2007,382,2137,559,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172236-000069F_1.JPG,1538,753,1579,794,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172236-000069F_2.JPG,2052,539,2147,650,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172236-000069F_3.JPG,1583,728,1634,784,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172236-000069F_4.JPG,2017,494,2140,615,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_1.JPG,1618,703,1694,775,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_1.JPG,1622,660,1680,693,5.33,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_2.JPG,2052,401,2155,463,5.33,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_2.JPG,2067,475,2190,644,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_2.JPG,1717,648,1807,736,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_3.JPG,1573,699,1631,755,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_4.JPG,1997,465,2092,574,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_5.JPG,1509,662,1577,701,5.33,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_6.JPG,1812,428,1929,494,5.33,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_6.JPG,1661,539,1754,627,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_7.JPG,1544,661,1602,714,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_8.JPG,1886,334,2023,460,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_9.JPG,1552,766,1594,811,4.1.4,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_9.JPG,1551,808,1600,854,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_10.JPG,2062,544,2144,650,4.1.4,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_10.JPG,2070,644,2176,759,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_11.JPG,1577,663,1631,715,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_11.JPG,1580,711,1629,741,7.2.1,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_12.JPG,1866,482,1971,584,1.21,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172536-000070F_12.JPG,1875,584,1967,634,7.2.1,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_1.JPG,1665,572,1741,654,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_1.JPG,1443,743,1489,788,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_2.JPG,1417,703,1475,759,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_3.JPG,1497,591,1597,686,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_4.JPG,1271,189,1385,290,5.8.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_5.JPG,1723,647,1813,750,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_5.JPG,1542,645,1596,704,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_5.JPG,1556,705,1588,765,7.2.4,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_6.JPG,2187,417,2319,607,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_6.JPG,1671,535,1748,619,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_6.JPG,1696,625,1747,710,7.2.4,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_7.JPG,1394,686,1444,734,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_7.JPG,1409,731,1437,784,7.2.4,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_7.JPG,1376,741,1402,767,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_8.JPG,1505,497,1602,595,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_8.JPG,1536,593,1595,696,7.2.4,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-172836-000071F_8.JPG,1401,718,1434,754,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173253-000072F_1.JPG,1414,657,1469,715,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173253-000072F_1.JPG,1358,718,1397,757,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173253-000072F_2.JPG,1859,189,2013,346,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173253-000072F_2.JPG,1573,525,1648,599,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173554-000073F_1.JPG,1502,780,1538,818,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173554-000073F_2.JPG,2168,574,2261,689,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173554-000073F_3.JPG,1562,645,1641,725,5.46,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173554-000073F_4.JPG,1889,380,2039,544,5.46,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173554-000073F_5.JPG,1710,495,1808,598,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173554-000073F_6.JPG,1830,390,1948,527,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173554-000073F_7.JPG,1663,621,1730,723,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173554-000073F_8.JPG,2034,376,2159,575,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173854-000074F_1.JPG,1509,586,1581,676,5.41,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173854-000074F_1.JPG,1526,685,1592,751,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173854-000074F_2.JPG,1746,306,1876,470,5.41,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-173854-000074F_2.JPG,1787,498,1890,619,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_1.JPG,1592,543,1672,623,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_1.JPG,1612,613,1665,710,7.2.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_2.JPG,1592,543,1672,623,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_2.JPG,1614,615,1665,708,7.2.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_3.JPG,1668,578,1804,648,5.33,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_3.JPG,1678,644,1818,782,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_3.JPG,1513,658,1587,726,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_4.JPG,1626,526,1733,629,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_5.JPG,1505,695,1573,765,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_6.JPG,1729,543,1846,668,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_7.JPG,1520,672,1598,746,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_7.JPG,1542,746,1589,824,7.2.4,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_8.JPG,1750,487,1886,625,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_8.JPG,1799,615,1883,767,7.2.4,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_9.JPG,1544,685,1595,736,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_10.JPG,1968,411,2069,536,3.24,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_11.JPG,2029,321,2126,428,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174154-000075F_12.JPG,2058,335,2206,510,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174454-000076F_1.JPG,1596,615,1680,697,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174454-000076F_1.JPG,1608,695,1670,757,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174454-000076F_2.JPG,1871,405,1992,547,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/23.06.2022/NO20220623-174454-000076F_2.JPG,1900,535,2001,648,5.16.2,Informational_sign
